Date,nasdaq100_shares,nasdaq100_value,sp500_shares,sp500_value,csi930955_shares,csi930955_value,csi980092_shares,csi980092_value,total_value,return,cumulative_invest,profit
2023-04-24,74.94976468392566,972080.4424406406,114.43395132521928,473417.8384605614,28.35125695273558,524541.3475361763,152.8163592934816,566316.7820515023,2536356.4104888807,153.63564104888806,998312.236286926,1538044.1742019546
2023-04-25,74.94976468392566,953744.026426596,114.43395132521928,465932.6958240739,28.35125695273558,527683.517344248,152.8163592934816,567521.6931996236,2514881.9327945416,151.48819327945415,998312.236286926,1516569.6965076155
2023-04-26,74.94976468392566,959842.6975621026,114.43395132521928,464142.9611180571,28.35125695273558,525431.2934919228,152.8163592934816,562691.1375190848,2512108.089691167,151.21080896911673,998312.236286926,1513795.8534042411
2023-04-27,74.94976468392566,986341.1722274786,114.43395132521928,473224.4517879361,28.35125695273558,528217.9385378071,152.8163592934816,565722.1888791273,2553505.751432349,155.35057514323492,998312.236286926,1555193.515145423
2023-04-28,74.94976468392566,992783.8510719836,114.43395132521928,477130.0691364372,28.35125695273558,536849.1952044979,152.8163592934816,578691.2089983794,2585454.324411298,158.54543244112983,998312.236286926,1587142.088124372
2023-05-04,74.94976468392566,973033.8561464734,114.43395132521928,464741.4484484499,28.35125695273558,550697.9336882007,152.8163592934816,581970.9231382642,2570444.161421388,157.0444161421388,998312.236286926,1572131.9251344618
2023-05-05,74.94976468392566,993768.6646304037,114.43395132521928,473327.4311689383,28.35125695273558,551597.519071311,152.8163592934816,577399.9260439854,2596093.5409146384,159.60935409146387,998312.236286926,1597781.3046277124
2023-05-08,74.94976468392566,996205.263913927,114.43395132521928,473541.4360681451,28.35125695273558,563217.8487585287,152.8163592934816,601637.5175260874,2634602.0662666885,163.46020662666888,998312.236286926,1636289.8299797624
2023-05-09,74.94976468392566,989420.1144161446,114.43395132521928,471372.8903401511,28.35125695273558,558696.9573248455,152.8163592934816,594649.5768932229,2614139.538974364,161.41395389743641,998312.236286926,1615827.3026874377
2023-05-10,74.94976468392566,1000416.7233964938,114.43395132521928,473486.5100065471,28.35125695273558,547570.2230211749,152.8163592934816,585865.6467161257,2607339.1031403416,160.73391031403418,998312.236286926,1609026.8668534155
