Date,nasdaq100_shares,nasdaq100_value,sp500_shares,sp500_value,csi930955_shares,csi930955_value,csi980092_shares,csi980092_value,cnb00003_shares,cnb00003_value,total_value,return,cumulative_invest,profit
2024-07-09,50.714395042038376,1037262.512310339,108.70692954606459,606256.3698166291,22.30492047423977,433314.7904133943,145.536049174445,652780.9477200771,850.2376156105942,141380.3165078611,2870994.936768301,187.09949367683006,998312.236286926,1872682.7004813747
2024-07-10,50.714395042038376,1048539.4325469426,108.70692954606459,612445.0744243264,22.30492047423977,429204.6627176061,145.536049174445,641795.4501202425,850.2376156105942,141391.8797394334,2873376.499548551,187.33764995485512,998312.236286926,1875064.263261625
2024-07-11,50.714395042038376,1025006.8636803558,108.70692954606459,607078.2005735439,22.30492047423977,432772.1116982561,145.536049174445,649772.09177863,850.2376156105942,141452.24661014177,2856081.514340928,185.60815143409278,998312.236286926,1857769.2780540017
2024-07-12,50.714395042038376,1031099.2275394391,108.70692954606459,610427.4674424048,22.30492047423977,434009.14258775744,145.536049174445,642820.5769434175,850.2376156105942,141507.51205515646,2859863.926568175,185.98639265681754,998312.236286926,1861551.6902812491
2024-07-15,50.714395042038376,1033908.3295773146,108.70692954606459,612152.6591533942,22.30492047423977,435891.4548265785,145.536049174445,645466.2913349646,850.2376156105942,141603.07876315108,2869021.813655403,186.90218136554032,998312.236286926,1870709.577368477
2024-07-16,50.714395042038376,1034503.6294097416,108.70692954606459,616063.9323552795,22.30492047423977,434272.78674776293,145.536049174445,645141.6004092564,850.2376156105942,141637.17329153707,2871619.1222135774,187.16191222135774,998312.236286926,1873306.8859266513
2024-07-17,50.714395042038376,1004101.4391491206,108.70692954606459,607483.6752975686,22.30492047423977,435213.16219495685,145.536049174445,633376.2915507354,850.2376156105942,141656.89880421924,2821831.466996601,182.18314669966009,998312.236286926,1823519.2307096748
2024-07-18,50.714395042038376,999331.7106747958,108.70692954606459,602735.3375063565,22.30492047423977,436609.22716743953,145.536049174445,638781.2093449759,850.2376156105942,141611.41109178407,2819068.895785352,181.9068895785352,998312.236286926,1820756.6594984261
2024-07-19,50.714395042038376,990077.819352916,108.70692954606459,598431.6471510855,22.30492047423977,434541.56103947747,145.536049174445,631008.5073522966,850.2376156105942,141655.11330522646,2795714.6482010023,179.57146482010023,998312.236286926,1797402.4119140762
2024-07-22,50.714395042038376,1005304.816464288,108.70692954606459,604889.942820875,22.30492047423977,430136.11619661044,145.536049174445,625700.1236194735,850.2376156105942,141882.89196244854,2807913.891063696,180.7913891063696,998312.236286926,1809601.6547767697
