Date,nasdaq100_shares,nasdaq100_value,sp500_shares,sp500_value,csi930955_shares,csi930955_value,csi980092_shares,csi980092_value,cnb00003_shares,cnb00003_value,total_value,return,cumulative_invest,profit
2018-02-28,46.37691518651852,317886.85136957973,113.15284260412201,307077.5876844103,21.41561828402653,281573.619979295,146.43527751724756,304092.08071650256,1064.9885858694433,130865.90393049578,1341496.0436802832,34.14960436802832,998312.236286926,343183.8073933573
2018-03-01,46.37691518651852,313069.22285479895,113.15284260412201,302985.96321571356,21.41561828402653,282696.4408459265,146.43527751724756,304877.2666745501,1064.9885858694433,130921.38983581957,1334550.2834268087,33.45502834268086,998312.236286926,336238.0471398827
2018-03-02,46.37691518651852,315875.0262235833,113.15284260412201,304522.5876583434,21.41561828402653,282122.28811973176,146.43527751724756,302529.07449486677,1064.9885858694433,130933.63720455709,1335982.6137010823,33.59826137010824,998312.236286926,337670.37741415633
2018-03-05,46.37691518651852,319132.52897089574,113.15284260412201,307882.0889252104,21.41561828402653,282021.63471379684,146.43527751724756,301602.92993868113,1064.9885858694433,130947.48205617338,1341586.6646047574,34.15866646047574,998312.236286926,343274.4283178315
2018-03-06,46.37691518651852,320604.54312850535,113.15284260412201,308694.5462252561,21.41561828402653,285156.2387620298,146.43527751724756,305968.53164966404,1064.9885858694433,130932.03972167827,1351355.8994871334,35.13558994871333,998312.236286926,353043.6632002074
2018-03-07,46.37691518651852,321363.73866490345,113.15284260412201,308545.17673796107,21.41561828402653,284302.3980610456,146.43527751724756,302610.1117774448,1064.9885858694433,130999.02750372946,1347820.4527450847,34.782045274508455,998312.236286926,349508.2164581587
2018-03-08,46.37691518651852,323081.5414150103,113.15284260412201,309922.2379923874,21.41561828402653,285856.95779228315,146.43527751724756,305343.0772923324,1064.9885858694433,131089.9775289627,1355293.792020976,35.5293792020976,998312.236286926,356981.5557340501
2018-03-09,46.37691518651852,329330.8307363937,113.15284260412201,315308.32435042586,21.41561828402653,287222.20345788985,146.43527751724756,305930.0045281493,1064.9885858694433,131143.43995597336,1368934.803028832,36.8934803028832,998312.236286926,370622.566741906
2018-03-12,46.37691518651852,330719.35285968066,113.15284260412201,314906.62623414013,21.41561828402653,288602.22590011253,146.43527751724756,308234.7347174655,1064.9885858694433,131181.14055191315,1373644.080263312,37.364408026331205,998312.236286926,375331.843976386
2018-03-13,46.37691518651852,326795.3857613651,113.15284260412201,312902.693811654,21.41561828402653,286983.41931402293,146.43527751724756,305827.60233858146,1064.9885858694433,131190.5124514688,1363699.6136770921,36.3699613677092,998312.236286926,365387.37739016616
2018-03-14,46.37691518651852,326538.93138417404,113.15284260412201,311111.47547316493,21.41561828402653,285094.56178137177,146.43527751724756,306307.61717828305,1064.9885858694433,131166.33721056956,1360218.9230275634,36.02189230275634,998312.236286926,361906.6867406374
2018-03-15,46.37691518651852,326074.70933274645,113.15284260412201,310868.2079116484,21.41561828402653,284485.7157535569,146.43527751724756,307140.4824626901,1064.9885858694433,131196.0503921153,1359765.165852757,35.9765165852757,998312.236286926,361452.929565831
2018-03-16,46.37691518651852,325563.6348215919,113.15284260412201,311397.75547997805,21.41561828402653,283564.20169879525,146.43527751724756,304398.86262290116,1064.9885858694433,131240.3539172875,1356164.8085405538,35.616480854055375,998312.236286926,357852.5722536278
2018-03-19,46.37691518651852,318371.95209083246,113.15284260412201,306974.6009175089,21.41561828402653,283551.35232782486,146.43527751724756,302267.2042880826,1064.9885858694433,131319.376070359,1342484.485694608,34.24844856946079,998312.236286926,344172.249407682
2018-03-20,46.37691518651852,319347.7241979551,113.15284260412201,307429.4775547939,21.41561828402653,284181.6139739237,146.43527751724756,303583.0863353804,1064.9885858694433,131362.93410352105,1345904.8361655741,34.59048361655741,998312.236286926,347592.5998786482
2018-03-21,46.37691518651852,317841.8784430366,113.15284260412201,306862.580708339,21.41561828402653,283389.66440978047,146.43527751724756,302068.652695297,1064.9885858694433,131440.35877371376,1341603.1350301667,34.16031350301667,998312.236286926,343290.89874324074
2018-03-22,46.37691518651852,309902.5944046757,113.15284260412201,299141.03183404193,21.41561828402653,282436.02692759276,146.43527751724756,299561.54895245197,1064.9885858694433,131533.33227726017,1322574.5343960226,32.257453439602244,998312.236286926,324262.2981090966
2018-03-23,46.37691518651852,301825.1307098363,113.15284260412201,292868.9775035531,21.41561828402653,272285.45217332983,146.43527751724756,292765.2094958492,1064.9885858694433,132052.40771401295,1291797.1775965814,29.179717759658132,998312.236286926,293484.94130965543
2018-03-26,46.37691518651852,313221.8047173609,113.15284260412201,300822.49523022975,21.41561828402653,272575.41964489553,146.43527751724756,289209.24843425915,1064.9885858694433,132141.01476435727,1307969.9827911025,30.796998279110245,998312.236286926,309657.7465041765
2018-03-27,46.37691518651852,302833.8286151431,113.15284260412201,295625.39290448,21.41561828402653,275305.9109761089,146.43527751724756,291591.92612179776,1064.9885858694433,132086.0613533264,1297443.1199708562,29.744311997085624,998312.236286926,299130.88368393027
2018-03-28,46.37691518651852,299632.44012360804,113.15284260412201,294763.15498373786,21.41561828402653,273130.0841584519,146.43527751724756,285170.5049062224,1064.9885858694433,132120.5669835086,1284816.7511555287,28.48167511555286,998312.236286926,286504.51486860274
2018-03-29,46.37691518651852,305212.50240665785,113.15284260412201,298821.96070804645,21.41561828402653,275893.12722945696,146.43527751724756,290423.34332015464,1064.9885858694433,132158.05458173118,1302508.988246047,30.2508988246047,998312.236286926,304196.751959121
2018-04-02,46.37691518651852,296387.437404217,113.15284260412201,292147.0480026318,21.41561828402653,275952.020179738,146.43527751724756,289342.8999120491,1064.9885858694433,132380.5306973193,1286209.9361959551,28.620993619595513,998312.236286926,287897.6999090292
2018-04-03,46.37691518651852,299540.61473733786,113.15284260412201,295832.44382130564,21.41561828402653,273487.9391399779,146.43527751724756,286791.70450714364,1064.9885858694433,132496.08195888615,1288148.7841646513,28.814878416465127,998312.236286926,289836.54787772533
2018-04-04,46.37691518651852,304235.34895587,113.15284260412201,299254.1846766461,21.41561828402653,272696.846200566,146.43527751724756,285935.4974395003,1064.9885858694433,132632.61349559462,1294754.4907681772,29.475449076817718,998312.236286926,296442.25448125124
2018-04-09,46.37691518651852,300167.15599191823,113.15284260412201,295686.47223431343,21.41561828402653,272208.35594750737,146.43527751724756,287021.05143879115,1064.9885858694433,133044.5510806089,1288127.5866931393,28.812758669313922,998312.236286926,289815.3504062133
2018-04-10,46.37691518651852,306823.647309827,113.15284260412201,300632.4061897124,21.41561828402653,275559.68605277466,146.43527751724756,293033.2006972335,1064.9885858694433,133083.84915942748,1309132.789408975,30.913278940897506,998312.236286926,310820.5531220491
2018-04-11,46.37691518651852,305319.63579813606,113.15284260412201,298971.3025701358,21.41561828402653,276827.91896755475,146.43527751724756,294273.4342801659,1064.9885858694433,133006.42448923478,1308398.7161052274,30.839871610522728,998312.236286926,310086.4798183014
2018-04-12,46.37691518651852,308696.79460982623,113.15284260412201,301438.0400639468,21.41561828402653,274888.09226338763,146.43527751724756,292242.5087727514,1064.9885858694433,133060.8454059727,1310326.281115885,31.03262811158849,998312.236286926,312014.0448289589
2018-04-13,46.37691518651852,307401.95476101513,113.15284260412201,300567.9013343704,21.41561828402653,273603.58347871166,146.43527751724756,291142.17945395905,1064.9885858694433,133055.52046304336,1305771.1394910996,30.577113949109958,998312.236286926,307458.90320417366
2018-04-16,46.37691518651852,309574.2648669368,113.15284260412201,303005.21798409615,21.41561828402653,270017.3240408686,146.43527751724756,286759.89876486687,1064.9885858694433,133131.02815378152,1302487.7338105498,30.24877338105498,998312.236286926,304175.49752362387
2018-04-17,46.37691518651852,316122.218804724,113.15284260412201,306235.7095402793,21.41561828402653,267511.48254545464,146.43527751724756,283393.0295771348,1064.9885858694433,133233.90605117648,1306496.3465187694,30.649634651876934,998312.236286926,308184.1102318434
2018-04-18,46.37691518651852,316903.1988100719,113.15284260412201,306490.30343613855,21.41561828402653,269265.6358390993,146.43527751724756,286707.8410237095,1064.9885858694433,134131.2654336301,1313498.2445426495,31.34982445426495,998312.236286926,315186.0082557235
2018-04-19,46.37691518651852,314198.50526858633,113.15284260412201,304735.3017423404,21.41561828402653,269940.2278150461,146.43527751724756,290159.2912277355,1064.9885858694433,134268.75546006582,1313302.081513774,31.330208151377413,998312.236286926,314989.84522684815
2018-04-20,46.37691518651852,309229.67623490887,113.15284260412201,302133.9189958798,21.41561828402653,265589.859116829,146.43527751724756,286907.9301869091,1064.9885858694433,134159.27463343844,1298020.6591679654,29.80206591679655,998312.236286926,299708.42288103944
2018-04-23,46.37691518651852,308350.8246341331,113.15284260412201,302150.9084973939,21.41561828402653,265046.1165685975,146.43527751724756,286980.15206578054,1064.9885858694433,134078.1225031952,1296606.1242691001,29.660612426910006,998312.236286926,298293.8879821742
2018-04-24,46.37691518651852,301869.6507368171,113.15284260412201,298107.95964116504,21.41561828402653,269108.4452008945,146.43527751724756,292346.0970880671,1064.9885858694433,133992.81691746705,1295424.9695844105,29.542496958441046,998312.236286926,297112.7332974846
2018-04-25,46.37691518651852,302096.44019267306,113.15284260412201,298655.60171923734,21.41561828402653,268544.35781529325,146.43527751724756,289975.7931814787,1064.9885858694433,134045.64035132618,1293317.8332600086,29.33178332600086,998312.236286926,295005.59697308263
2018-04-26,46.37691518651852,308390.24954103725,113.15284260412201,301771.83542458777,21.41561828402653,264968.8061865922,146.43527751724756,287818.8015436496,1064.9885858694433,133946.17041740599,1296895.8631132727,29.689586311327275,998312.236286926,298583.62682634674
2018-04-27,46.37691518651852,308700.98393077817,113.15284260412201,302107.8960520974,21.41561828402653,266815.0466388581,146.43527751724756,290150.5051110845,1064.9885858694433,133853.30341271815,1301627.7351455365,30.162773514553653,998312.236286926,303315.4988586105
2018-05-02,46.37691518651852,308150.48451271944,113.15284260412201,298233.54382634046,21.41561828402653,267155.1266572085,146.43527751724756,288896.08194976073,1064.9885858694433,133881.73860796087,1296316.9755539899,29.631697555398983,998312.236286926,298004.7392670639
2018-05-03,46.37691518651852,308104.1075975329,113.15284260412201,297561.4225713213,21.41561828402653,269326.24203884305,146.43527751724756,291712.09091052844,1064.9885858694433,133807.82840010154,1300511.6915183272,30.051169151832724,998312.236286926,302199.45523140125
2018-05-04,46.37691518651852,313930.90956216096,113.15284260412201,301373.5352086048,21.41561828402653,269212.95341812057,146.43527751724756,290539.7300787253,1064.9885858694433,133943.82744251707,1309000.9557101286,30.900095571012876,998312.236286926,310688.7194232027
2018-05-07,46.37691518651852,316377.29183824983,113.15284260412201,302415.6684689559,21.41561828402653,271872.34489663097,146.43527751724756,295641.6962262315,1064.9885858694433,133969.38716857793,1320276.388598646,32.027638859864595,998312.236286926,321964.15231172007
2018-05-08,46.37691518651852,316080.9370096141,113.15284260412201,302335.3343707399,21.41561828402653,272728.75547180924,146.43527751724756,296373.6090303182,1064.9885858694433,133888.66103376902,1321407.2969162506,32.14072969162507,998312.236286926,323095.06062932464
2018-05-09,46.37691518651852,319685.8137212631,113.15284260412201,305262.6116690072,21.41561828402653,272473.9096142293,146.43527751724756,296952.2480294276,1064.9885858694433,133814.85732476827,1328189.4403586956,32.818944035869556,998312.236286926,329877.2040717696
2018-05-10,46.37691518651852,322947.95868908975,113.15284260412201,308123.11884506413,21.41561828402653,273809.1734142383,146.43527751724756,298845.07042661554,1064.9885858694433,133722.4163155148,1337447.7376905226,33.74477376905225,998312.236286926,339135.5014035966
2018-05-11,46.37691518651852,322438.28816657857,113.15284260412201,308649.268513091,21.41561828402653,272481.4050806287,146.43527751724756,297769.21044269635,1064.9885858694433,133742.97059522208,1335081.1427982165,33.508114279821655,998312.236286926,336768.9065112906
2018-05-14,46.37691518651852,322986.00225232873,113.15284260412201,308921.9569186929,21.41561828402653,272606.68644759024,146.43527751724756,298768.7776470291,1064.9885858694433,133776.30473795978,1337059.7280036006,33.70597280036005,998312.236286926,338747.49171667465
2018-05-15,46.37691518651852,319469.23715053854,113.15284260412201,306808.26955390547,21.41561828402653,273955.01377475256,146.43527751724756,299730.052026291,1064.9885858694433,133723.58780295926,1333686.1603084467,33.36861603084466,998312.236286926,335373.92402152077
2018-05-16,46.37691518651852,321390.6408989081,113.15284260412201,308054.0834559851,21.41561828402653,273666.3312402839,146.43527751724756,297983.4013231208,1064.9885858694433,133646.16313276655,1334740.6200510643,33.47406200510643,998312.236286926,336428.3837641383
2018-05-17,46.37691518651852,320076.303723937,113.15284260412201,307790.42849265167,21.41561828402653,273252.1531826708,146.43527751724756,297408.42320594937,1064.9885858694433,133637.74972293817,1332165.058328147,33.216505832814704,998312.236286926,333852.8220412211
2018-05-18,46.37691518651852,318435.49389943277,113.15284260412201,306980.26408468024,21.41561828402653,274641.8126531213,146.43527751724756,304663.07579412556,1064.9885858694433,133626.46084392798,1338347.1072752879,33.834710727528794,998312.236286926,340034.8709883619
2018-05-21,46.37691518651852,320257.1691641688,113.15284260412201,309247.8514704997,21.41561828402653,276841.1966508908,146.43527751724756,304230.59384550614,1064.9885858694433,133723.58780295926,1344300.3989340249,34.43003989340247,998312.236286926,345988.1626470989
2018-05-22,46.37691518651852,319704.83550288255,113.15284260412201,308278.1238743248,21.41561828402653,277005.0261307636,146.43527751724756,303555.87866081763,1064.9885858694433,133794.0900473438,1342337.9542161324,34.233795421613245,998312.236286926,344025.71792920644
2018-05-23,46.37691518651852,322487.903313636,113.15284260412201,309279.53758145357,21.41561828402653,275523.065345509,146.43527751724756,295605.6145738512,1064.9885858694433,133899.94991277924,1336796.0707272291,33.6796070727229,998312.236286926,338483.83444030315
2018-05-24,46.37691518651852,322305.656529739,113.15284260412201,308653.7990468281,21.41561828402653,274510.32075685734,146.43527751724756,294894.8323803103,1064.9885858694433,134056.82273147782,1334421.4314452128,33.442143144521275,998312.236286926,336109.19515828684
2018-05-25,46.37691518651852,322825.99283694394,113.15284260412201,307926.2340039412,21.41561828402653,273782.832203749,146.43527751724756,294557.3722832718,1064.9885858694433,134108.58117675106,1333201.012504657,33.3201012504657,998312.236286926,334888.77621773107
2018-05-29,46.37691518651852,321231.5599276262,113.15284260412201,304365.31736221415,21.41561828402653,271833.5826275369,146.43527751724756,294721.39443761884,1064.9885858694433,134267.15797718705,1326419.012332183,32.641901233218306,998312.236286926,328106.7760452571
2018-05-30,46.37691518651852,323542.52523456694,113.15284260412201,308229.4758870626,21.41561828402653,266092.9119903208,146.43527751724756,287515.1387086621,1064.9885858694433,134364.6044327941,1319744.6562534065,31.974465625340653,998312.236286926,321432.4199664806
2018-05-31,46.37691518651852,323141.82234676153,113.15284260412201,306108.9927216696,21.41561828402653,269898.0390470266,146.43527751724756,293826.2795167392,1064.9885858694433,134315.93445441985,1327291.068086617,32.7291068086617,998312.236286926,328978.83179969096
2018-06-01,46.37691518651852,328530.82894942624,113.15284260412201,309430.03970218287,21.41561828402653,268121.39935418376,146.43527751724756,293163.2937977798,1064.9885858694433,134296.97765759137,1333542.5394611643,33.354253946116415,998312.236286926,335230.3031742383
2018-06-04,46.37691518651852,331296.73186676594,113.15284260412201,310816.1620240834,21.41561828402653,268317.35226148256,146.43527751724756,295032.07152239943,1064.9885858694433,134312.95248637942,1339775.270161111,33.9775270161111,998312.236286926,341463.03387418494
2018-06-05,46.37691518651852,332371.75691298157,113.15284260412201,311034.53927525174,21.41561828402653,269589.43998755375,146.43527751724756,294038.859609111,1064.9885858694433,134284.5172911367,1341319.1130760347,34.13191130760347,998312.236286926,343006.87678910873
2018-06-06,46.37691518651852,334381.2722712099,113.15284260412201,313699.29424361995,21.41561828402653,269228.1585071022,146.43527751724756,295085.2714587215,1064.9885858694433,134243.08923514638,1346637.0857157998,34.66370857157999,998312.236286926,348324.84942887386
2018-06-07,46.37691518651852,331726.19387678173,113.15284260412201,313475.25382528023,21.41561828402653,267374.8509008026,146.43527751724756,294763.71423282137,1064.9885858694433,134270.45944180322,1341610.4722774893,34.16104722774893,998312.236286926,343298.2359905633
2018-06-08,46.37691518651852,331716.4565361908,113.15284260412201,314455.1474971579,21.41561828402653,263570.5804688281,146.43527751724756,292032.74023770797,1064.9885858694433,134292.82420210648,1336067.7489419912,33.60677489419912,998312.236286926,337755.5126550653
2018-06-11,46.37691518651852,332451.98807045515,113.15284260412201,314791.20812466746,21.41561828402653,262218.18417419185,146.43527751724756,290342.3206811043,1064.9885858694433,134367.37340311735,1334171.0744535362,33.41710744535362,998312.236286926,335858.8381666102
2018-06-12,46.37691518651852,334339.5375765377,113.15284260412201,315340.0104613797,21.41561828402653,263772.95806161215,146.43527751724756,295307.3991311874,1064.9885858694433,134347.56461542015,1343107.469846137,34.310746984613715,998312.236286926,344795.23355921113
2018-06-13,46.37691518651852,334157.7210472249,113.15284260412201,314070.41125718044,21.41561828402653,261995.6759002208,146.43527751724756,294618.640803385,1064.9885858694433,134353.52855150105,1339195.9775595122,33.919597755951216,998312.236286926,340883.7412725863
2018-06-14,46.37691518651852,337604.92077623535,113.15284260412201,314846.65191253525,21.41561828402653,261682.36540472548,146.43527751724756,294311.3610170428,1064.9885858694433,134409.54695111778,1342854.8460616565,34.28548460616565,998312.236286926,344542.6097747305
2018-06-15,46.37691518651852,336499.7552641441,113.15284260412201,314526.42052789975,21.41561828402653,260682.89849940996,146.43527751724756,294720.618330648,1064.9885858694433,134506.2479147147,1340935.9405368164,34.09359405368164,998312.236286926,342623.7042498904
2018-06-19,46.37691518651852,335214.19985636155,113.15284260412201,312594.92139479547,21.41561828402653,248786.30838645037,146.43527751724756,287721.5978064336,1064.9885858694433,134601.7773908672,1318918.8048349083,31.89188048349083,998312.236286926,320606.5685479824
2018-06-20,46.37691518651852,337656.4154564766,113.15284260412201,313130.13213029655,21.41561828402653,250163.9751106618,146.43527751724756,287512.2246466395,1064.9885858694433,134786.33991279837,1323249.087256873,32.324908725687294,998312.236286926,324936.85096994706
2018-06-21,46.37691518651852,334724.932459135,113.15284260412201,311143.1615841188,21.41561828402653,247602.8813200751,146.43527751724756,286846.86667618435,1064.9885858694433,134806.89419250566,1315124.736232019,31.51247362320191,998312.236286926,316812.49994509306
2018-06-22,46.37691518651852,333798.2999545294,113.15284260412201,311722.4897731449,21.41561828402653,249281.86579354276,146.43527751724756,286088.40515628376,1064.9885858694433,134821.2715384149,1315712.332215916,31.571233221591587,998312.236286926,317400.09592898993
2018-06-25,46.37691518651852,326408.6095351025,113.15284260412201,307444.2017894394,21.41561828402653,247693.68354159937,146.43527751724756,282317.9457001864,1064.9885858694433,135004.7690717602,1298869.209638088,29.886920963808805,998312.236286926,300556.97335116204
2018-06-26,46.37691518651852,327801.3209793414,113.15284260412201,308121.9862116299,21.41561828402653,246495.6938547909,146.43527751724756,278005.8807266638,1064.9885858694433,135038.63570879085,1295463.5174812167,29.54635174812168,998312.236286926,297151.2811942907
2018-06-27,46.37691518651852,323231.790844826,113.15284260412201,305470.7952192672,21.41561828402653,245168.35383354695,146.43527751724756,276455.8926011992,1064.9885858694433,135027.5598274978,1285354.3923263373,28.53543923263373,998312.236286926,287042.1560394113
2018-06-28,46.37691518651852,326103.9213545192,113.15284260412201,307358.20452405204,21.41561828402653,244094.57473278584,146.43527751724756,274920.98730931897,1064.9885858694433,135248.11896363136,1287725.8068843074,28.772580688430736,998312.236286926,289413.57059738145
2018-06-29,46.37691518651852,326530.5753872483,113.15284260412201,307591.3060098659,21.41561828402653,247874.2172037337,146.43527751724756,279181.653500433,1064.9885858694433,135573.04698118014,1296750.799082461,29.675079908246094,998312.236286926,298438.5627955351
2018-07-02,46.37691518651852,329174.98799698276,113.15284260412201,308534.9830370526,21.41561828402653,243681.0391437213,146.43527751724756,271537.3073517279,1064.9885858694433,135802.23252485922,1288730.5500543439,28.873055005434377,998312.236286926,290418.3137674179
2018-07-03,46.37691518651852,325313.1813636022,113.15284260412201,307008.55229533126,21.41561828402653,245749.57371377543,146.43527751724756,271700.7437649649,1064.9885858694433,135943.34351248696,1285715.3946501608,28.571539465016073,998312.236286926,287403.15836323483
2018-07-05,46.37691518651852,329324.7845272361,113.15284260412201,309655.21275395685,21.41561828402653,242054.30877886666,146.43527751724756,267877.2454513508,1064.9885858694433,136068.47967132658,1284980.031182737,28.498003118273708,998312.236286926,286667.7948958111
2018-07-06,46.37691518651852,334253.735754447,113.15284260412201,312281.4858107656,21.41561828402653,242257.32884019922,146.43527751724756,268207.1934186527,1064.9885858694433,136168.26910182257,1293168.012925887,29.316801292588714,998312.236286926,294855.77663896105
2018-07-09,46.37691518651852,337438.4348971087,113.15284260412201,315036.74095305253,21.41561828402653,246659.5233346637,146.43527751724756,272174.02258190064,1064.9885858694433,136205.33070461082,1307514.0524713364,30.751405247133647,998312.236286926,309201.8161844105
2018-07-10,46.37691518651852,337744.5270663354,113.15284260412201,316130.9477261743,21.41561828402653,247166.21686326378,146.43527751724756,272997.19385093614,1064.9885858694433,136132.9114807717,1310171.7969874812,31.01717969874811,998312.236286926,311859.5607005552
2018-07-11,46.37691518651852,335953.44516703725,113.15284260412201,313888.25065070303,21.41561828402653,243331.75040950885,146.43527751724756,267938.7775549636,1064.9885858694433,136108.31024443812,1297220.5340266507,29.722053402665072,998312.236286926,298908.29773972475
2018-07-12,46.37691518651852,341623.951492692,113.15284260412201,316634.4723507215,21.41561828402653,248084.7327314657,146.43527751724756,272224.55739617185,1064.9885858694433,136173.91354132767,1314741.6275123786,31.474162751237866,998312.236286926,316429.39122545265
2018-07-13,46.37691518651852,342067.7704188349,113.15284260412201,316976.1961454024,21.41561828402653,247953.24083520175,146.43527751724756,272691.6712879241,1064.9885858694433,136214.4896064493,1315903.3682938125,31.59033682938126,998312.236286926,317591.13200688653
2018-07-16,46.37691518651852,341236.699721889,113.15284260412201,316650.3015935956,21.41561828402653,246778.3800161401,146.43527751724756,273276.3287769395,1064.9885858694433,136382.54480529952,1314324.2549138635,31.43242549138634,998312.236286926,316012.0186269375
2018-07-17,46.37691518651852,343369.58492090646,113.15284260412201,317908.57446345215,21.41561828402653,246212.1510687104,146.43527751724756,271555.62640494533,1064.9885858694433,136411.51249483516,1315457.4493528495,31.545744935284947,998312.236286926,317145.21306592354
2018-07-18,46.37691518651852,342731.42679255136,113.15284260412201,318595.41995311674,21.41561828402653,248001.64013252364,146.43527751724756,270387.81971027306,1064.9885858694433,136456.98750745176,1316173.2940959167,31.617329409591676,998312.236286926,317861.0578089907
2018-07-19,46.37691518651852,340979.7698001574,113.15284260412201,317336.0144498259,21.41561828402653,247378.23148427563,146.43527751724756,271715.2555009669,1064.9885858694433,136598.31149279664,1314007.5827280222,31.40075827280222,998312.236286926,315695.3464410963
2018-07-20,46.37691518651852,340880.99240560486,113.15284260412201,317035.037833573,21.41561828402653,252060.5422658952,146.43527751724756,273323.01234341203,1064.9885858694433,136894.59131738552,1320194.1761658704,32.01941761658704,998312.236286926,321881.9398789444
2018-07-23,46.37691518651852,341880.4058698831,113.15284260412201,317617.76392290194,21.41561828402653,254923.16796192105,146.43527751724756,277660.7181340279,1064.9885858694433,136881.27896006216,1328963.3348487963,32.89633348487961,998312.236286926,330651.0985618703
2018-07-24,46.37691518651852,343479.0281001528,113.15284260412201,319136.2662305834,21.41561828402653,258337.6741411262,146.43527751724756,285280.12635497184,1064.9885858694433,136759.76376241446,1342992.8585892487,34.299285858924875,998312.236286926,344680.62230232276
2018-07-25,46.37691518651852,348225.2343539481,113.15284260412201,322040.91848537116,21.41561828402653,257165.3831962586,146.43527751724756,284294.3972843645,1064.9885858694433,136705.44934453513,1348431.3826644775,34.84313826644774,998312.236286926,350119.1463775515
2018-07-26,46.37691518651852,343223.9550666269,113.15284260412201,321064.3950885906,21.41561828402653,257556.4323861249,146.43527751724756,283304.01157193206,1064.9885858694433,136717.05772012108,1341865.8518333957,34.18658518333957,998312.236286926,343553.6155464697
2018-07-27,46.37691518651852,338402.13723089424,113.15284260412201,318957.5035244088,21.41561828402653,256528.48270849165,146.43527751724756,282156.6472420012,1064.9885858694433,136839.85090407182,1332884.6216098676,33.288462160986754,998312.236286926,334572.3853229416
2018-07-30,46.37691518651852,333593.79315714195,113.15284260412201,317122.16773239465,21.41561828402653,256644.98367195675,146.43527751724756,283544.7511681704,1064.9885858694433,136965.8390537802,1327871.534783444,32.7871534783444,998312.236286926,329559.29849651793
2018-07-31,46.37691518651852,335396.92218479904,113.15284260412201,318671.2235175957,21.41561828402653,256868.562726842,146.43527751724756,283763.8622739195,1064.9885858694433,137177.13278921667,1331877.703492373,33.1877703492373,998312.236286926,333565.467205447
2018-08-01,46.37691518651852,337294.2090314725,113.15284260412201,318339.6934238232,21.41561828402653,253188.71703709773,146.43527751724756,279230.4750219573,1064.9885858694433,137289.27608730874,1325342.3706016596,32.534237060165964,998312.236286926,327030.1343147337
2018-08-02,46.37691518651852,341897.57076329686,113.15284260412201,319907.97635220113,21.41561828402653,248878.8238574374,146.43527751724756,275249.35377562366,1064.9885858694433,137393.64496872397,1323327.369717283,32.332736971728295,998312.236286926,325015.133430357
2018-08-03,46.37691518651852,342980.02336233534,113.15284260412201,321393.68754070025,21.41561828402653,247964.5911128923,146.43527751724756,270844.8002808211,1064.9885858694433,137523.99957163437,1320707.1018683834,32.07071018683833,998312.236286926,322394.8655814574
2018-08-06,46.37691518651852,344997.41917294887,113.15284260412201,322530.8515087071,21.41561828402653,245810.1799135192,146.43527751724756,269213.394141057,1064.9885858694433,137751.69413129325,1320303.5388675255,32.03035388675255,998312.236286926,321991.30258059956
2018-08-07,46.37691518651852,346094.6815876768,113.15284260412201,323441.7374167114,21.41561828402653,251551.9213316496,146.43527751724756,279290.1913281288,1064.9885858694433,137940.5166075679,1338319.0482717345,33.831904827173446,998312.236286926,340006.81198480853
2018-08-08,46.37691518651852,346414.67777346814,113.15284260412201,323356.87278475834,21.41561828402653,249401.5790997505,146.43527751724756,276408.8283030052,1064.9885858694433,137969.37779824497,1333551.3357592272,33.35513357592272,998312.236286926,335239.0994723012
2018-08-09,46.37691518651852,346294.5688095281,113.15284260412201,322890.6974383363,21.41561828402653,252375.9943232189,146.43527751724756,279540.33206918376,1064.9885858694433,137675.76044512077,1338777.3530853877,33.87773530853877,998312.236286926,340465.11679846176
2018-08-10,46.37691518651852,343574.0917182939,113.15284260412201,320593.6892084315,21.41561828402653,250978.62523018618,146.43527751724756,279051.94113160827,1064.9885858694433,137434.9665258557,1331633.3138143755,33.163331381437544,998312.236286926,333321.0775274496
2018-08-13,46.37691518651852,343243.4297478087,113.15284260412201,319309.39339479245,21.41561828402653,249804.406879673,146.43527751724756,279308.70074720704,1064.9885858694433,137398.75691393611,1329064.6876834175,32.90646876834175,998312.236286926,330752.4513964915
2018-08-14,46.37691518651852,345376.7678463886,113.15284260412201,321349.5424619694,21.41561828402653,249527.93124762623,146.43527751724756,278653.09536623454,1064.9885858694433,137187.03718306526,1332094.374105284,33.209437410528395,998312.236286926,333782.137818358
2018-08-15,46.37691518651852,341086.45029207325,113.15284260412201,318906.5902702781,21.41561828402653,245528.35037690142,146.43527751724756,272906.7114929582,1064.9885858694433,137353.81439561245,1315781.9168278235,31.578191682782354,998312.236286926,317469.68054089753
2018-08-16,46.37691518651852,341996.8237023899,113.15284260412201,321432.141827054,21.41561828402653,244117.06113198408,146.43527751724756,269984.5515995183,1064.9885858694433,137291.40606448048,1314821.9843254269,31.482198432542695,998312.236286926,316509.7480385009
2018-08-17,46.37691518651852,342147.5486767461,113.15284260412201,322500.29803118756,21.41561828402653,241863.92393232163,146.43527751724756,266988.77869207045,1064.9885858694433,137100.13411445834,1310600.683446784,31.060068344678406,998312.236286926,312288.4471598581
2018-08-20,46.37691518651852,341863.7165210098,113.15284260412201,323283.3344871479,21.41561828402653,243481.87389367988,146.43527751724756,269783.8034775699,1064.9885858694433,137035.38280843748,1315448.111187845,31.54481111878451,998312.236286926,317135.87490091904
